sp_id,sp_gq_id,sporder,age,sex
939375874,450030572,1,64,2
939375873,450030572,1,39,2
939375872,450030572,1,29,2
939628239,450030572,1,84,2
939628238,450030572,1,94,2
939628237,450030572,1,99,2
939628236,450030572,1,87,2
939628235,450030572,1,90,2
939628234,450030572,1,88,2
939628233,450030572,1,88,2
939628232,450030572,1,68,2
939628231,450030572,1,78,2
939628230,450030572,1,75,2
939628229,450030572,1,77,2
939628228,450030572,1,66,2
939628240,450030572,1,77,2
939628241,450030572,1,104,2
939628242,450030572,1,89,2
939628243,450030572,1,65,2
939628245,450030572,1,98,2
940754584,450046423,1,75,1
940754583,450046423,1,76,1
940754582,450046423,1,97,1
940215222,450046423,1,80,2
940215226,450046423,1,72,2
940754592,450046423,1,65,1
940215221,450046423,1,89,2
940215227,450046423,1,75,2
940215228,450046423,1,82,2
940215229,450046423,1,92,2
940215230,450046423,1,82,2
940215231,450046423,1,86,2
940215232,450046423,1,90,2
940215233,450046423,1,89,2
940215225,450046423,1,88,2
940215216,450046423,1,85,2
940215215,450046423,1,82,2
940215214,450046423,1,98,2
940215213,450046423,1,89,2
940215212,450046423,1,87,2
940215211,450046423,1,99,2
940215210,450046423,1,70,2
940215209,450046423,1,75,2
940215208,450046423,1,87,2
940215207,450046423,1,82,2
940754589,450046423,1,87,1
940754588,450046423,1,91,1
940754587,450046423,1,78,1
940754586,450046423,1,77,1
940754585,450046423,1,83,1
940754591,450046423,1,77,1
940215220,450046423,1,78,2
940215219,450046423,1,94,2
940215218,450046423,1,100,2
940215224,450046423,1,79,2
940754590,450046423,1,70,1
940754580,450046423,1,74,1
940754581,450046423,1,65,1
940215223,450046423,1,104,2
940215217,450046423,1,71,2
940215206,450046423,1,89,2
942565025,450021919,1,16,1
942565022,450021919,1,17,1
942565023,450021919,1,16,1
942565021,450021919,1,14,1
942565020,450021919,1,15,1
942565024,450021919,1,17,1
942565057,450021919,1,41,1
942565056,450021919,1,28,1
942565055,450021919,1,42,1
942565054,450021919,1,44,1
942565053,450021919,1,46,1
942565052,450021919,1,47,1
942565051,450021919,1,21,1
942565050,450021919,1,34,1
942565049,450021919,1,42,1
942565048,450021919,1,30,1
942565047,450021919,1,37,1
942565046,450021919,1,24,1
942565045,450021919,1,21,1
942565044,450021919,1,21,1
942565043,450021919,1,30,1
942565042,450021919,1,58,1
942565041,450021919,1,38,1
942565040,450021919,1,52,1
942565039,450021919,1,24,1
942565038,450021919,1,38,1
942565037,450021919,1,31,1
942565036,450021919,1,17,1
942565035,450021919,1,16,1
942565034,450021919,1,16,1
942565033,450021919,1,17,1
942565032,450021919,1,17,1
942565031,450021919,1,16,1
942565030,450021919,1,17,1
942565029,450021919,1,17,1
942565028,450021919,1,17,1
942565027,450021919,1,16,1
942565026,450021919,1,17,1
942565058,450021920,1,16,2
942565059,450021920,1,16,2
942565060,450021920,1,16,2
942565061,450021920,1,17,2
942565062,450021920,1,17,2
942565063,450021920,1,17,2
942565064,450021920,1,17,2
942565065,450021920,1,31,2
938342353,450004581,1,18,2
938342248,450004581,1,23,1
938342249,450004581,1,21,1
938342250,450004581,1,19,1
938342365,450004581,1,19,2
938342307,450004581,1,22,1
938342306,450004581,1,19,1
938342305,450004581,1,21,1
938342304,450004581,1,18,1
938342303,450004581,1,19,1
938342302,450004581,1,21,1
938342301,450004581,1,20,1
938342300,450004581,1,24,1
938342299,450004581,1,19,1
938342298,450004581,1,19,1
938342297,450004581,1,26,1
938342296,450004581,1,18,1
938342242,450004581,1,19,1
938342241,450004581,1,19,1
938342240,450004581,1,20,1
938342239,450004581,1,19,1
938342238,450004581,1,19,1
938342237,450004581,1,45,1
938342236,450004581,1,19,1
938342235,450004581,1,20,1
938342234,450004581,1,22,1
938342233,450004581,1,19,1
938342364,450004581,1,19,2
938342363,450004581,1,19,2
938342362,450004581,1,20,2
938342361,450004581,1,22,2
938342360,450004581,1,18,2
938342359,450004581,1,19,2
938342358,450004581,1,18,2
938342357,450004581,1,22,2
938342356,450004581,1,18,2
938342355,450004581,1,19,2
938342354,450004581,1,19,2
938342295,450004581,1,21,1
938342294,450004581,1,22,1
938342293,450004581,1,19,1
938342292,450004581,1,21,1
938342291,450004581,1,18,1
938342290,450004581,1,18,1
938342289,450004581,1,22,1
938342387,450004581,1,19,2
938342388,450004581,1,22,2
938342389,450004581,1,23,2
938342379,450004581,1,21,2
938342380,450004581,1,18,2
938342381,450004581,1,22,2
938342382,450004581,1,26,2
938342383,450004581,1,19,2
938342384,450004581,1,19,2
938342390,450004581,1,24,2
938342391,450004581,1,18,2
938342392,450004581,1,22,2
938342393,450004581,1,22,2
938342394,450004581,1,19,2
938342395,450004581,1,18,2
938342378,450004581,1,18,2
938342396,450004581,1,19,2
938342397,450004581,1,19,2
938342398,450004581,1,20,2
938342385,450004581,1,21,2
938342399,450004581,1,21,2
938342400,450004581,1,21,2
938342401,450004581,1,18,2
938342402,450004581,1,18,2
938342403,450004581,1,19,2
938342311,450004581,1,18,1
938342310,450004581,1,21,1
938342309,450004581,1,20,1
938342308,450004581,1,22,1
938342404,450004581,1,18,2
938342352,450004581,1,22,2
938342351,450004581,1,18,2
938342350,450004581,1,21,2
938342349,450004581,1,19,2
938342348,450004581,1,18,2
938342347,450004581,1,22,2
938342346,450004581,1,19,2
938342345,450004581,1,19,2
938342344,450004581,1,19,2
938342405,450004581,1,19,2
938342406,450004581,1,19,2
938342407,450004581,1,18,2
938342408,450004581,1,19,2
938342409,450004581,1,19,2
938342410,450004581,1,19,2
938342411,450004581,1,24,2
938342412,450004581,1,19,2
938342413,450004581,1,18,2
938342414,450004581,1,22,2
938342343,450004581,1,19,2
938342342,450004581,1,18,2
938342341,450004581,1,22,2
938342340,450004581,1,20,2
938342339,450004581,1,20,2
938342338,450004581,1,23,2
938342337,450004581,1,20,2
938342336,450004581,1,20,2
938342335,450004581,1,18,2
938342334,450004581,1,22,2
938342333,450004581,1,20,2
938342332,450004581,1,24,2
938342331,450004581,1,22,2
938342415,450004581,1,21,2
938342416,450004581,1,20,2
938342417,450004581,1,19,2
938342330,450004581,1,24,2
938342329,450004581,1,19,2
938342328,450004581,1,19,2
938342327,450004581,1,19,2
938342319,450004581,1,18,2
938342320,450004581,1,19,2
938342321,450004581,1,19,2
938342322,450004581,1,18,2
938342326,450004581,1,24,2
938342325,450004581,1,22,2
938342324,450004581,1,20,2
938342418,450004581,1,22,2
938342419,450004581,1,19,2
938342420,450004581,1,34,2
938342421,450004581,1,19,2
938342422,450004581,1,18,2
938342423,450004581,1,24,2
938342424,450004581,1,19,2
938342425,450004581,1,18,2
938342426,450004581,1,19,2
938342427,450004581,1,19,2
938342428,450004581,1,19,2
938342429,450004581,1,18,2
938342430,450004581,1,22,2
938342431,450004581,1,22,2
938342432,450004581,1,20,2
938342433,450004581,1,18,2
938342377,450004581,1,19,2
938342288,450004581,1,18,1
938342287,450004581,1,19,1
938342323,450004581,1,18,2
938342247,450004581,1,19,1
938342286,450004581,1,22,1
938342285,450004581,1,19,1
938342284,450004581,1,19,1
938342283,450004581,1,21,1
938342282,450004581,1,21,1
938342281,450004581,1,18,1
938342251,450004581,1,19,1
938342252,450004581,1,19,1
938342253,450004581,1,19,1
938342254,450004581,1,18,1
938342280,450004581,1,23,1
938342279,450004581,1,20,1
938342278,450004581,1,18,1
938342277,450004581,1,18,1
938342276,450004581,1,24,1
938342275,450004581,1,18,1
938342274,450004581,1,20,1
938342273,450004581,1,18,1
938342272,450004581,1,21,1
938342271,450004581,1,19,1
938342270,450004581,1,18,1
938342269,450004581,1,19,1
938342268,450004581,1,21,1
938342267,450004581,1,19,1
938342266,450004581,1,23,1
938342265,450004581,1,25,1
938342264,450004581,1,20,1
938342263,450004581,1,18,1
938342262,450004581,1,23,1
938342261,450004581,1,24,1
938342260,450004581,1,21,1
938342259,450004581,1,20,1
938342258,450004581,1,18,1
938342257,450004581,1,21,1
938342256,450004581,1,18,1
938342255,450004581,1,20,1
938342376,450004581,1,23,2
938342375,450004581,1,19,2
938342374,450004581,1,19,2
938342373,450004581,1,19,2
938342243,450004581,1,19,1
938342244,450004581,1,19,1
938342245,450004581,1,23,1
938342246,450004581,1,19,1
938342312,450004581,1,18,1
938342313,450004581,1,22,1
938342314,450004581,1,18,1
938342315,450004581,1,20,2
938342386,450004581,1,19,2
938342316,450004581,1,18,2
938342317,450004581,1,23,2
938342318,450004581,1,22,2
938342372,450004581,1,24,2
938342371,450004581,1,20,2
938342370,450004581,1,20,2
938342369,450004581,1,18,2
938342368,450004581,1,21,2
938342367,450004581,1,19,2
938342366,450004581,1,20,2
940215665,450046424,1,89,2
940215588,450046424,1,104,2
940215589,450046424,1,94,2
940215565,450046424,1,78,2
940215566,450046424,1,88,2
940215666,450046424,1,86,2
940215667,450046424,1,65,2
940215668,450046424,1,79,2
940215669,450046424,1,79,2
940215670,450046424,1,68,2
940754686,450046424,1,84,1
940754685,450046424,1,80,1
940754684,450046424,1,79,1
940754683,450046424,1,67,1
940754682,450046424,1,86,1
940754681,450046424,1,72,1
940754680,450046424,1,71,1
940754679,450046424,1,84,1
940754678,450046424,1,72,1
940754677,450046424,1,85,1
940754676,450046424,1,77,1
940754675,450046424,1,78,1
940754674,450046424,1,74,1
940754673,450046424,1,81,1
940754672,450046424,1,68,1
940754671,450046424,1,71,1
940754670,450046424,1,92,1
940754669,450046424,1,86,1
940215671,450046424,1,78,2
940215672,450046424,1,72,2
940215673,450046424,1,85,2
940215674,450046424,1,90,2
940215675,450046424,1,85,2
940215676,450046424,1,100,2
940215677,450046424,1,78,2
940215678,450046424,1,81,2
940215679,450046424,1,87,2
940215680,450046424,1,95,2
940215681,450046424,1,86,2
940215682,450046424,1,85,2
940215664,450046424,1,90,2
940215663,450046424,1,86,2
940215662,450046424,1,83,2
940215661,450046424,1,78,2
940215660,450046424,1,76,2
940215659,450046424,1,104,2
940215658,450046424,1,88,2
940215657,450046424,1,78,2
940215656,450046424,1,76,2
940215655,450046424,1,83,2
940215654,450046424,1,88,2
940215653,450046424,1,90,2
940215652,450046424,1,88,2
940215683,450046424,1,78,2
940215684,450046424,1,82,2
940215685,450046424,1,93,2
940215686,450046424,1,77,2
940215687,450046424,1,91,2
940215688,450046424,1,87,2
940215689,450046424,1,82,2
940215690,450046424,1,88,2
940215567,450046424,1,67,2
940215568,450046424,1,87,2
940215569,450046424,1,87,2
940215570,450046424,1,94,2
940215632,450046424,1,77,2
940215631,450046424,1,97,2
940215630,450046424,1,83,2
940215629,450046424,1,78,2
940215628,450046424,1,79,2
940215627,450046424,1,76,2
940215626,450046424,1,75,2
940215625,450046424,1,93,2
940215624,450046424,1,86,2
940215623,450046424,1,95,2
940215622,450046424,1,86,2
940215621,450046424,1,69,2
940215571,450046424,1,68,2
940215572,450046424,1,85,2
940215573,450046424,1,78,2
940215574,450046424,1,86,2
940215575,450046424,1,86,2
940215576,450046424,1,73,2
940215577,450046424,1,67,2
940215578,450046424,1,78,2
940215579,450046424,1,72,2
940215599,450046424,1,75,2
940215651,450046424,1,90,2
940215650,450046424,1,85,2
940215649,450046424,1,85,2
940215648,450046424,1,85,2
940215647,450046424,1,89,2
940215646,450046424,1,86,2
940215645,450046424,1,86,2
940215644,450046424,1,85,2
940215643,450046424,1,79,2
940215642,450046424,1,96,2
940215641,450046424,1,81,2
940215640,450046424,1,90,2
940215639,450046424,1,81,2
940215638,450046424,1,87,2
940215637,450046424,1,84,2
940215636,450046424,1,68,2
940215635,450046424,1,84,2
940215634,450046424,1,69,2
940215633,450046424,1,90,2
940215598,450046424,1,86,2
940215620,450046424,1,95,2
940215619,450046424,1,89,2
940215618,450046424,1,87,2
940215617,450046424,1,83,2
940215616,450046424,1,90,2
940215615,450046424,1,87,2
940215614,450046424,1,91,2
940215613,450046424,1,79,2
940215612,450046424,1,98,2
940215611,450046424,1,89,2
940215610,450046424,1,98,2
940215609,450046424,1,85,2
940215608,450046424,1,78,2
940215607,450046424,1,81,2
940215606,450046424,1,78,2
940215605,450046424,1,85,2
940215604,450046424,1,69,2
940215603,450046424,1,79,2
940215602,450046424,1,78,2
940215601,450046424,1,72,2
940215597,450046424,1,90,2
940215600,450046424,1,85,2
940215596,450046424,1,75,2
940215595,450046424,1,68,2
940215594,450046424,1,93,2
940215593,450046424,1,70,2
940215580,450046424,1,90,2
940215581,450046424,1,66,2
940215582,450046424,1,85,2
940215592,450046424,1,77,2
940215591,450046424,1,79,2
940215590,450046424,1,82,2
940215583,450046424,1,90,2
940215584,450046424,1,99,2
940215585,450046424,1,78,2
940215586,450046424,1,90,2
940215587,450046424,1,100,2
939627511,450030574,1,78,2
939627446,450030574,1,87,2
939627447,450030574,1,75,2
939627448,450030574,1,92,2
939627449,450030574,1,81,2
939627450,450030574,1,90,2
939627451,450030574,1,83,2
939627452,450030574,1,90,2
939627453,450030574,1,84,2
939627454,450030574,1,90,2
939627455,450030574,1,88,2
939627456,450030574,1,78,2
939627457,450030574,1,84,2
939627458,450030574,1,89,2
939627459,450030574,1,98,2
939627460,450030574,1,104,2
939627461,450030574,1,80,2
939627462,450030574,1,72,2
939627463,450030574,1,89,2
939627464,450030574,1,90,2
939627465,450030574,1,93,2
939627466,450030574,1,81,2
939627467,450030574,1,89,2
939627468,450030574,1,79,2
939627469,450030574,1,80,2
939627470,450030574,1,77,2
939627471,450030574,1,99,2
939627472,450030574,1,88,2
939627473,450030574,1,83,2
939627474,450030574,1,93,2
939627475,450030574,1,87,2
939627476,450030574,1,85,2
939627477,450030574,1,90,2
939627478,450030574,1,90,2
939627479,450030574,1,84,2
939627480,450030574,1,88,2
939627481,450030574,1,94,2
939627482,450030574,1,95,2
939627483,450030574,1,89,2
939627484,450030574,1,100,2
939627485,450030574,1,88,2
939627486,450030574,1,93,2
939627487,450030574,1,79,2
939627488,450030574,1,79,2
939627489,450030574,1,90,2
939627490,450030574,1,93,2
939627491,450030574,1,93,2
939627492,450030574,1,74,2
939627493,450030574,1,84,2
939627494,450030574,1,96,2
939627495,450030574,1,71,2
939627496,450030574,1,89,2
939627497,450030574,1,73,2
939627498,450030574,1,98,2
939627499,450030574,1,83,2
939627500,450030574,1,84,2
939627501,450030574,1,88,2
939627502,450030574,1,93,2
939627503,450030574,1,84,2
939627504,450030574,1,82,2
939627505,450030574,1,79,2
939627506,450030574,1,76,2
939627507,450030574,1,77,2
939627508,450030574,1,91,2
939627509,450030574,1,72,2
939627510,450030574,1,87,2
939627512,450030574,1,81,2
939627513,450030574,1,91,2
939627514,450030574,1,78,2
939627515,450030574,1,83,2
939627516,450030574,1,89,2
939627517,450030574,1,99,2
939627518,450030574,1,75,2
939627519,450030574,1,73,2
939627520,450030574,1,88,2
939627521,450030574,1,66,2
939627522,450030574,1,88,2
939627523,450030574,1,87,2
939627524,450030574,1,94,2
939627525,450030574,1,80,2
939627526,450030574,1,100,2
939627527,450030574,1,97,2
939627528,450030574,1,82,2
939627529,450030574,1,69,2
939627530,450030574,1,88,2
939627531,450030574,1,78,2
939627532,450030574,1,87,2
939627533,450030574,1,95,2
939627534,450030574,1,83,2
939627535,450030574,1,85,2
939627536,450030574,1,102,2
939627537,450030574,1,90,2
939627538,450030574,1,80,2
939627539,450030574,1,76,2
939627540,450030574,1,77,2
939627541,450030574,1,88,2
939627542,450030574,1,76,2
939627543,450030574,1,102,2
939627544,450030574,1,75,2
939627545,450030574,1,66,2
939627546,450030574,1,79,2
939627547,450030574,1,89,2
939627548,450030574,1,96,2
939627549,450030574,1,88,2
939627550,450030574,1,89,2
939627551,450030574,1,88,2
939627552,450030574,1,89,2
939627553,450030574,1,89,2
939627554,450030574,1,67,2
939627555,450030574,1,94,2
939627556,450030574,1,83,2
939627557,450030574,1,89,2
939627558,450030574,1,74,2
940519411,450030574,1,87,1
940519412,450030574,1,88,1
940519413,450030574,1,96,1
940519414,450030574,1,100,1
940519415,450030574,1,87,1
940519416,450030574,1,77,1
940519417,450030574,1,81,1
940519418,450030574,1,70,1
940519419,450030574,1,84,1
940519420,450030574,1,90,1
940519421,450030574,1,87,1
940519422,450030574,1,80,1
940519423,450030574,1,70,1
940519424,450030574,1,82,1
940519425,450030574,1,77,1
940519426,450030574,1,79,1
940519427,450030574,1,83,1
940519428,450030574,1,89,1
940519429,450030574,1,85,1
940519430,450030574,1,77,1
940519431,450030574,1,79,1
940519432,450030574,1,81,1
940320241,450030574,1,51,1
940320240,450030574,1,19,1
940320239,450030574,1,55,1
940320238,450030574,1,63,1
940320237,450030574,1,49,1
940320236,450030574,1,32,1
940320235,450030574,1,57,1
940320234,450030574,1,27,1
940519433,450030574,1,83,1
940519434,450030574,1,78,1
940519435,450030574,1,92,1
940519436,450030574,1,71,1
940519437,450030574,1,69,1
940519438,450030574,1,76,1
940320230,450030574,1,53,1
940320231,450030574,1,53,1
940320232,450030574,1,50,1
940320233,450030574,1,61,1
939375564,450030574,1,53,2
939375563,450030574,1,49,2
939375562,450030574,1,61,2
940519439,450030574,1,68,1
940519440,450030574,1,99,1
940519441,450030574,1,85,1
940519442,450030574,1,71,1
940519443,450030574,1,72,1
940519444,450030574,1,78,1
940519445,450030574,1,79,1
940519446,450030574,1,72,1
940519447,450030574,1,77,1
940519448,450030574,1,68,1
940519449,450030574,1,86,1
940519450,450030574,1,74,1
940519451,450030574,1,73,1
940519452,450030574,1,85,1
940519453,450030574,1,77,1
940519454,450030574,1,76,1
940519455,450030574,1,85,1
939375561,450030574,1,47,2
939375560,450030574,1,58,2
939375815,450030574,1,58,2
939375814,450030574,1,51,2
939375732,450030574,1,50,2
942563652,450021923,1,16,1
942563661,450021923,1,20,1
942563660,450021923,1,34,1
942563659,450021923,1,13,1
942563658,450021923,1,13,1
942563657,450021923,1,17,1
942563654,450021923,1,17,1
942563656,450021923,1,17,1
942563655,450021923,1,17,1
942563653,450021923,1,13,1
942563662,450021924,1,16,2
939857269,450036381,1,77,2
940610293,450036381,1,83,1
940610294,450036381,1,90,1
939857258,450036381,1,73,2
940610292,450036381,1,83,1
939857259,450036381,1,77,2
939857260,450036381,1,93,2
939857261,450036381,1,81,2
939857262,450036381,1,91,2
939857263,450036381,1,83,2
939857264,450036381,1,88,2
939857265,450036381,1,88,2
939857266,450036381,1,90,2
939857267,450036381,1,105,2
939857268,450036381,1,82,2
939922146,450038430,1,71,2
939922148,450038430,1,92,2
939922149,450038430,1,103,2
939922150,450038430,1,83,2
939922156,450038430,1,98,2
939922155,450038430,1,72,2
939922154,450038430,1,95,2
939922153,450038430,1,78,2
939922152,450038430,1,69,2
939922151,450038430,1,79,2
940635325,450038430,1,69,1
940635326,450038430,1,67,1
939922147,450038430,1,92,2
