sp_id,sp_hh_id,serialno,stcotrbg,age,sex,race,sporder,relate,sp_school_id,sp_work_id
168780835,20631431,2007000946432,"420099610002",81,2,1,1,0,,513518393
168780838,20690756,2007000946432,"420099608004",81,2,1,1,0,,508523072
168872860,20624756,2007000946432,"420099610002",57,1,1,1,2,,
168872861,20624756,2007000946432,"420099608001",76,2,1,1,1,,
168872863,20629348,2007000946432,"420099608003",57,1,1,1,2,,
168872864,20629348,2007000946432,"420099606002",76,2,1,1,1,,
168872865,20635087,2007000946432,"420099608004",77,1,1,1,0,,
168872867,20635087,2007000946432,"420099608003",76,2,1,1,1,,
168877741,20619339,2007000946432,"420099610002",77,1,1,1,1,,
168877742,20619339,2007000946432,"420099608001",76,2,1,1,0,,
168877743,20627023,2007000946432,"420099606002",77,1,1,1,1,,
168877744,20627023,2007000946432,"420099608003",76,2,1,1,0,,
168895826,20632727,2007000946432,"420099608003",5,2,1,1,2,450114472,
168895828,20632727,2007000946432,"420099609001",40,1,1,1,0,,513516814
168895829,20636138,2007000946432,"420099608001",5,2,1,1,2,450114472,
168895830,20636138,2007000946432,"420099608003",36,2,1,1,1,,513516785
168895832,20690523,2007000946432,"420099608003",5,2,1,1,2,450114472,
168895833,20690523,2007000946432,"420099608004",36,2,1,1,1,,513516885
169104176,20621082,2007000946432,"420099610002",82,2,1,1,0,,
169104178,20626578,2007000946432,"420099610002",82,2,1,1,0,,
169104179,20628451,2007000946432,"420099609001",82,2,1,1,0,,
169104180,20629691,2007000946432,"420099608001",82,2,1,1,0,,
169104182,20632809,2007000946432,"420099608004",82,2,1,1,0,,
169104183,20691255,2007000946432,"420099609001",82,2,1,1,0,,
169104184,20691542,2007000946432,"420099610002",82,2,1,1,0,,
169384546,20691806,2007000946432,"420099608001",59,2,1,1,1,,513517231
169384547,20691806,2007000946432,"420099608003",64,1,1,1,0,,
169408905,20618414,2007000946432,"420099608001",37,2,1,1,1,,513921268
169408908,20619192,2007000946432,"420099608004",37,2,1,1,1,,513923972
169408909,20619192,2007000946432,"420099608004",18,1,1,1,2,,
169408910,20619192,2007000946432,"420099608004",40,1,1,1,0,,513518507
169408912,20626583,2007000946432,"420099610002",18,1,1,1,2,,
169408913,20626583,2007000946432,"420099610002",40,1,1,1,0,,513922384
169408916,20633684,2007000946432,"420099610002",40,1,1,1,0,,513225894
169461741,20617487,2007000946432,"420099609001",71,1,1,1,0,,
169686386,20617777,2007000946432,"420099610002",51,1,1,1,0,,
169686388,20626719,2007000946432,"420099608003",51,1,1,1,0,,
169686391,20629548,2007000946432,"420099608004",51,1,1,1,0,,
169686392,20631624,2007000946432,"420099609001",51,1,1,1,0,,
169686393,20631881,2007000946432,"420099608004",51,1,1,1,0,,
169686394,20631947,2007000946432,"420099608004",51,1,1,1,0,,
169686395,20632114,2007000946432,"420099608004",51,1,1,1,0,,
169686396,20691124,2007000946432,"420099608004",51,1,1,1,0,,
169796211,20618394,2007000946432,"420099608004",27,1,1,1,0,,513520329
169796213,20619810,2007000946432,"420099610002",5,2,1,1,2,,
169796214,20619810,2007000946432,"420099608004",27,1,1,1,0,,513925387
169796215,20619810,2007000946432,"420099610002",24,2,1,1,1,,513510525
169796216,20622107,2007000946432,"420099609001",5,2,1,1,2,,
169796219,20625096,2007000946432,"420099608004",5,2,1,1,2,,
169796221,20625096,2007000946432,"420099609001",24,2,1,1,1,,513225669
169796222,20629455,2007000946432,"420099608001",5,2,1,1,2,,
169796227,20634894,2007000946432,"420099608004",24,2,1,1,1,,513225862
169796229,20636076,2007000946432,"420099609001",27,1,1,1,0,,508538487
169796230,20636076,2007000946432,"420099608003",24,2,1,1,1,,513517010
169834627,20621091,2007000946432,"420099608003",59,1,1,1,1,,513513818
169834630,20621336,2007000946432,"420099608004",57,2,1,1,0,,513517765
169834633,20622164,2007000946432,"420099608001",59,1,1,1,1,,513518939
169834634,20622164,2007000946432,"420099608003",57,2,1,1,0,,513516745
169834635,20622830,2007000946432,"420099608001",59,1,1,1,1,,513922395
169834636,20622830,2007000946432,"420099609001",57,2,1,1,0,,513505098
169834637,20629368,2007000946432,"420099606002",59,1,1,1,1,,516286824
169850957,20629802,2007000946432,"420099608004",54,2,1,1,0,,
169884933,20622008,2007000946432,"420099608004",84,2,1,1,0,,
169884934,20623125,2007000946432,"420099608004",84,2,1,1,0,,
169884935,20627615,2007000946432,"420099606002",84,2,1,1,0,,
169884936,20632272,2007000946432,"420099608001",84,2,1,1,0,,
169884937,20634555,2007000946432,"420099610002",84,2,1,1,0,,
169888208,20623048,2007000946432,"420099608004",42,2,1,1,1,,
169888210,20623048,2007000946432,"420099610002",12,1,1,1,2,450122303,
169888214,20625049,2007000946432,"420099608001",42,2,1,1,1,,
169888218,20634405,2007000946432,"420099608004",50,1,1,1,0,,
169888219,20634405,2007000946432,"420099610002",12,1,1,1,2,450108335,
169888220,20635973,2007000946432,"420099608004",42,2,1,1,1,,
169888221,20635973,2007000946432,"420099609001",50,1,1,1,0,,
169888222,20635973,2007000946432,"420099608004",12,1,1,1,2,450130825,
170045993,20622873,2007000946432,"420099609001",10,1,1,1,5,450122303,
170045998,20622873,2007000946432,"420099608004",31,2,1,1,2,,
170045999,20629926,2007000946432,"420099608004",10,1,1,1,5,450108324,
170046003,20629926,2007000946432,"420099608004",31,1,1,1,6,,
170046005,20631361,2007000946432,"420099608004",10,1,1,1,5,450108335,
170046006,20631361,2007000946432,"420099610002",9,1,1,1,5,450108324,
170046007,20631361,2007000946432,"420099606002",64,1,1,1,0,,
170046008,20631361,2007000946432,"420099608004",5,2,1,1,5,450114472,
170046010,20631361,2007000946432,"420099606002",31,2,1,1,2,,
170046011,20632637,2007000946432,"420099608001",10,1,1,1,5,450114475,
170046012,20632637,2007000946432,"420099608001",9,1,1,1,5,450144031,
170046013,20632637,2007000946432,"420099606002",64,1,1,1,0,,
170046014,20632637,2007000946432,"420099609001",5,2,1,1,5,450114472,
170046016,20632637,2007000946432,"420099608003",31,2,1,1,2,,
170046019,20633000,2007000946432,"420099608003",64,1,1,1,0,,
170046021,20633000,2007000946432,"420099609001",31,1,1,1,6,,
170046022,20633000,2007000946432,"420099608004",31,2,1,1,2,,
170087725,20618093,2007000946432,"420099606002",75,1,1,1,0,,
170087727,20622821,2007000946432,"420099608001",75,1,1,1,0,,
170087729,20624551,2007000946432,"420099608004",75,1,1,1,0,,
170118652,20622171,2007000946432,"420099608003",60,1,1,1,1,,
170118653,20622171,2007000946432,"420099608003",52,2,1,1,0,,513811071
170118655,20626168,2007000946432,"420099609001",52,2,1,1,0,,513519194
170170487,20620463,2007000946432,"420099606002",49,1,1,1,1,,513518878
170170488,20620463,2007000946432,"420099610002",49,2,1,1,0,,513514737
170170490,20620573,2007000946432,"420099608004",49,2,1,1,0,,513517380
170170494,20625125,2007000946432,"420099608001",49,2,1,1,0,,513520501
170170495,20631828,2007000946432,"420099608004",49,1,1,1,1,,513517725
170170498,20635711,2007000946432,"420099608001",49,2,1,1,0,,508414882
170204975,20624403,2007000946432,"420099608004",66,1,1,1,0,,
170369661,20619321,2007000946432,"420099608004",60,2,1,1,0,,
170504508,20620792,2007000946432,"420099608004",12,2,1,1,2,450114475,
170504510,20620792,2007000946432,"420099610002",18,2,1,1,2,450114476,
170504512,20625140,2007000946432,"420099608004",45,1,1,1,0,,513519763
170504514,20625140,2007000946432,"420099608004",16,2,1,1,2,450122302,
170529529,20617898,2007000946432,"420099608004",12,1,1,1,2,450067304,
170529530,20617898,2007000946432,"420099609001",15,1,1,1,2,450063600,
170529534,20617898,2007000946432,"420099606002",8,2,1,1,2,450066968,
170529536,20618402,2007000946432,"420099608004",12,1,1,1,2,450067304,
170529537,20618402,2007000946432,"420099608004",15,1,1,1,2,450052597,
170529539,20618402,2007000946432,"420099609001",37,1,1,1,0,,513519542
170529543,20622494,2007000946432,"420099608001",12,1,1,1,2,450067304,
170529544,20622494,2007000946432,"420099608004",15,1,1,1,2,450063600,
170529546,20622494,2007000946432,"420099606002",37,1,1,1,0,,513519229
170529548,20622494,2007000946432,"420099606002",8,2,1,1,2,450066968,
170529552,20623543,2007000946432,"420099609001",39,2,1,1,1,,
170529553,20623543,2007000946432,"420099610002",37,1,1,1,0,,513518368
170529558,20626717,2007000946432,"420099608001",15,1,1,1,2,450063600,
170529559,20626717,2007000946432,"420099608004",39,2,1,1,1,,
170529563,20626717,2007000946432,"420099608003",14,2,1,1,2,450063600,
170529564,20629468,2007000946432,"420099606002",12,1,1,1,2,450067304,
170529565,20629468,2007000946432,"420099608004",15,1,1,1,2,450063600,
170529566,20629468,2007000946432,"420099609001",39,2,1,1,1,,
170529569,20629468,2007000946432,"420099606002",8,2,1,1,2,450066968,
170529570,20629468,2007000946432,"420099606002",14,2,1,1,2,450063600,
170529572,20634885,2007000946432,"420099608003",15,1,1,1,2,450063600,
170529573,20634885,2007000946432,"420099606002",39,2,1,1,1,,
170529579,20690850,2007000946432,"420099608004",15,1,1,1,2,450063600,
170529581,20690850,2007000946432,"420099608004",37,1,1,1,0,,513518123
170529583,20690850,2007000946432,"420099608004",8,2,1,1,2,450066968,
170529584,20690850,2007000946432,"420099610002",14,2,1,1,2,450063600,
170529586,20690858,2007000946432,"420099608004",15,1,1,1,2,450073143,
170529588,20690858,2007000946432,"420099608003",37,1,1,1,0,,513519418
170529590,20690858,2007000946432,"420099610002",8,2,1,1,2,450066968,
170529591,20690858,2007000946432,"420099608004",14,2,1,1,2,450073143,
170550670,20618689,2007000946432,"420099608001",24,1,1,1,10,,513923567
170550674,20621959,2007000946432,"420099609001",2,1,1,1,2,,
170550676,20622557,2007000946432,"420099606002",24,1,1,1,10,,513922268
170550677,20622557,2007000946432,"420099606002",2,1,1,1,2,,
170550678,20622557,2007000946432,"420099608001",22,2,1,1,0,,513519440
170550680,20633464,2007000946432,"420099610002",2,1,1,1,2,,
170550681,20633464,2007000946432,"420099610002",22,2,1,1,0,,508538528
170550683,20633738,2007000946432,"420099608004",2,1,1,1,2,,
170588325,20631452,2007000946432,"420099608004",71,2,1,1,1,,
170588326,20631452,2007000946432,"420099608004",74,1,1,1,0,,
170646309,20617619,2007000946432,"420099609001",12,2,1,1,2,450108335,
170646310,20617619,2007000946432,"420099608003",57,1,1,1,0,,513922339
170646311,20617619,2007000946432,"420099606002",54,2,1,1,1,,513519584
170646312,20622355,2007000946432,"420099608003",12,2,1,1,2,450108335,
170669245,20626479,2007000946432,"420099610002",52,2,6,1,0,,513519213
170724153,20626447,2007000946432,"420099610002",38,1,1,1,1,,513518130
170724159,20632360,2007000946432,"420099609001",1,2,1,1,2,,
170724160,20634962,2007000946432,"420099610002",5,2,1,1,2,450114472,
170724161,20634962,2007000946432,"420099608001",38,1,1,1,1,,508538714
170724162,20634962,2007000946432,"420099609001",39,2,1,1,0,,
170770646,20631734,2007000946432,"420099606002",30,1,1,1,0,,513516753
170770648,20631734,2007000946432,"420099608003",30,2,1,1,1,,513487172
170770649,20635272,2007000946432,"420099608003",10,2,1,1,2,450138999,
170770652,20635272,2007000946432,"420099608001",30,2,1,1,1,,513518182
170780803,20624583,2007000946432,"420099608001",80,2,1,1,1,,
170780805,20630692,2007000946432,"420099610002",80,2,1,1,1,,
170780806,20630692,2007000946432,"420099608001",80,1,1,1,0,,
170780807,20631138,2007000946432,"420099608004",80,2,1,1,1,,
170795161,20618488,2007000946432,"420099609001",10,1,1,1,2,450145256,
170795162,20618488,2007000946432,"420099608001",44,2,1,1,0,,513520394
170795163,20618488,2007000946432,"420099608004",44,1,1,1,1,,513920378
170795166,20623755,2007000946432,"420099609001",10,1,1,1,2,450145256,
170795168,20623755,2007000946432,"420099606002",44,1,1,1,1,,513519973
170795171,20636148,2007000946432,"420099608001",10,1,1,1,2,450130826,
170822479,20619985,2007000946432,"420099608004",43,2,1,1,2,,513518614
170822482,20621011,2007000946432,"420099609001",43,2,1,1,2,,513517707
170822483,20621622,2007000946432,"420099608001",41,2,1,1,2,,513517050
170822484,20621622,2007000946432,"420099608001",70,1,1,1,0,,
170822485,20621622,2007000946432,"420099608001",43,2,1,1,2,,513514286
170822488,20623604,2007000946432,"420099608004",43,2,1,1,2,,513519345
170822489,20624108,2007000946432,"420099608004",41,2,1,1,2,,513518878
170822492,20624229,2007000946432,"420099608001",41,2,1,1,2,,513518104
170822494,20624229,2007000946432,"420099609001",43,2,1,1,2,,513519840
170822495,20633821,2007000946432,"420099608004",41,2,1,1,2,,513517858
170822496,20633821,2007000946432,"420099608004",70,1,1,1,0,,
170822501,20634229,2007000946432,"420099606002",41,2,1,1,2,,513925452
170822503,20634229,2007000946432,"420099608004",43,2,1,1,2,,513518906
170822504,20634737,2007000946432,"420099608004",41,2,1,1,2,,508531376
170822505,20634737,2007000946432,"420099606002",70,1,1,1,0,,
170822508,20635732,2007000946432,"420099608004",70,1,1,1,0,,
170822509,20635732,2007000946432,"420099610002",43,2,1,1,2,,513225896
170822510,20691185,2007000946432,"420099608004",41,2,1,1,2,,508538118
170822512,20691185,2007000946432,"420099609001",43,2,1,1,2,,508537807
170822514,20691759,2007000946432,"420099606002",70,1,1,1,0,,
170822515,20691759,2007000946432,"420099609001",43,2,1,1,2,,508537163
170829969,20631253,2007000946432,"420099608003",66,1,1,1,0,,
171042632,20626652,2007000946432,"420099610002",43,1,1,1,1,,513533015
171042633,20626652,2007000946432,"420099606002",30,2,1,1,0,,513922339
171042634,20626652,2007000946432,"420099610002",1,1,1,1,2,,
171054725,20622510,2007000946432,"420099608004",44,1,1,1,0,,513519121
171116807,20618203,2007000946432,"420099610002",76,2,1,1,0,,
171116809,20626435,2007000946432,"420099608004",76,2,1,1,0,,
171116811,20630261,2007000946432,"420099609001",76,2,1,1,0,,
171116812,20630436,2007000946432,"420099606002",76,2,1,1,0,,
171116813,20630460,2007000946432,"420099608004",76,2,1,1,0,,
171116814,20691339,2007000946432,"420099606002",76,2,1,1,0,,
171116815,20691793,2007000946432,"420099608004",76,2,1,1,0,,
171119331,20627968,2007000946432,"420099608001",86,1,1,1,0,,
171119332,20629215,2007000946432,"420099610002",86,1,1,1,0,,
171132188,20631903,2007000946432,"420099608004",22,2,1,1,2,,513518433
171139220,20624032,2007000946432,"420099606002",67,2,1,1,1,,
171139222,20624238,2007000946432,"420099608001",67,2,1,1,1,,
171139223,20624238,2007000946432,"420099610002",71,1,1,1,0,,
171139225,20626929,2007000946432,"420099609001",71,1,1,1,0,,
171139226,20635518,2007000946432,"420099608004",67,2,1,1,1,,
171139227,20635518,2007000946432,"420099608004",71,1,1,1,0,,
171139228,20691394,2007000946432,"420099609001",67,2,1,1,1,,
171139229,20691394,2007000946432,"420099608001",71,1,1,1,0,,
171142487,20624110,2007000946432,"420099606002",76,1,1,1,0,,
171142489,20624899,2007000946432,"420099609001",76,1,1,1,0,,
171142490,20624899,2007000946432,"420099606002",66,2,1,1,1,,
171166280,20626328,2007000946432,"420099608004",47,1,1,1,0,,
171166282,20630992,2007000946432,"420099608003",47,1,1,1,0,,
171173508,20618447,2007000946432,"420099608001",71,2,1,1,0,,
171173509,20623415,2007000946432,"420099608001",73,1,1,1,1,,
171173512,20632188,2007000946432,"420099608001",71,2,1,1,0,,
171173513,20634872,2007000946432,"420099609001",73,1,1,1,1,,
171173515,20635579,2007000946432,"420099609001",73,1,1,1,1,,
171173516,20635579,2007000946432,"420099608004",71,2,1,1,0,,
171419504,20621179,2007000946432,"420099610002",67,2,1,1,0,,513518132
171419505,20621305,2007000946432,"420099608003",67,2,1,1,0,,513518098
171419509,20628846,2007000946432,"420099608004",67,2,1,1,0,,513518053
171437728,20620898,2007000946432,"420099608004",76,2,1,1,1,,
171437731,20624578,2007000946432,"420099609001",80,1,1,1,0,,
171437733,20625387,2007000946432,"420099608004",80,1,1,1,0,,
171437734,20625387,2007000946432,"420099606002",76,2,1,1,1,,
171437735,20628022,2007000946432,"420099608003",80,1,1,1,0,,
171437736,20628022,2007000946432,"420099606002",76,2,1,1,1,,
171437737,20628501,2007000946432,"420099610002",80,1,1,1,0,,
171437739,20633409,2007000946432,"420099608001",80,1,1,1,0,,
171437740,20633409,2007000946432,"420099608004",76,2,1,1,1,,
171437745,20634987,2007000946432,"420099608004",80,1,1,1,0,,
171437748,20636103,2007000946432,"420099608004",76,2,1,1,1,,
171756741,20622298,2007000946432,"420099610002",53,2,1,1,0,,513518674
171756742,20629245,2007000946432,"420099608001",53,2,1,1,0,,513518100
171852208,20633286,2007000946432,"420099608004",40,1,1,1,6,,501549279
171852209,20633286,2007000946432,"420099608001",80,1,1,1,0,,
171852210,20633286,2007000946432,"420099609001",38,2,1,1,2,,
171852211,20633286,2007000946432,"420099606002",5,1,1,1,5,450108324,
171852212,20633897,2007000946432,"420099608001",2,1,1,1,5,,
171852214,20633897,2007000946432,"420099609001",80,1,1,1,0,,
171852215,20633897,2007000946432,"420099608004",38,2,1,1,2,,
171861162,20618837,2007000946432,"420099610002",29,1,1,1,10,,513519181
171861163,20618837,2007000946432,"420099608004",5,1,1,1,12,450145256,
171861165,20626775,2007000946432,"420099606002",29,1,1,1,10,,513519096
171861166,20626775,2007000946432,"420099609001",5,1,1,1,12,450114472,
171861168,20626934,2007000946432,"420099608001",29,1,1,1,10,,513518130
171861169,20626934,2007000946432,"420099606002",5,1,1,1,12,450145256,
171861170,20628757,2007000946432,"420099608004",34,2,1,1,0,,508537059
171861171,20628757,2007000946432,"420099608001",29,1,1,1,10,,513518430
171861172,20628757,2007000946432,"420099608004",5,1,1,1,12,450114472,
171912582,20620128,2007000946432,"420099608003",49,2,1,1,1,,
171912583,20620128,2007000946432,"420099606002",7,1,1,1,5,450114472,
171912586,20621391,2007000946432,"420099606002",7,1,1,1,5,450114472,
171912587,20621391,2007000946432,"420099608003",59,1,1,1,0,,513518118
171912590,20621841,2007000946432,"420099608004",59,1,1,1,0,,513518100
171912591,20626064,2007000946432,"420099608004",49,2,1,1,1,,
171912592,20626064,2007000946432,"420099610002",7,1,1,1,5,450122301,
171912595,20630128,2007000946432,"420099608004",7,1,1,1,5,450108324,
