sp_id,sp_hh_id,serialno,stcotrbg,age,sex,race,sporder,relate,sp_school_id,sp_work_id
169520799,11047630,2007001075250,"420659503004",88,1,1,2,1,,
169520800,11052094,2007001075250,"420659506005",84,2,1,1,0,,
169520801,11052094,2007001075250,"420659506005",88,1,1,2,1,,
169520802,11053771,2007001075250,"420659508001",84,2,1,1,0,,
169520803,11053771,2007001075250,"420659508001",88,1,1,2,1,,
169520805,11054075,2007001075250,"420659508002",88,1,1,2,1,,
169520807,11054416,2007001075250,"420659508002",88,1,1,2,1,,
169520809,11054876,2007001075250,"420659508003",88,1,1,2,1,,
169520810,11059093,2007001075250,"420659511003",84,2,1,1,0,,
169520812,11061320,2007001075250,"420659513001",84,2,1,1,0,,
169520814,11062168,2007001075250,"420659513002",84,2,1,1,0,,
169520815,11062168,2007001075250,"420659513002",88,1,1,2,1,,
169698410,11053054,2007001079314,"420659507003",45,1,1,2,1,,514267799
169698411,11053054,2007001079314,"420659507003",42,2,1,1,0,,514273552
169815807,11051805,2007001082204,"420659506004",58,1,1,1,0,,514267791
169853709,11046256,2007001083100,"420659503001",17,1,1,3,2,450110702,
169853710,11046256,2007001083100,"420659503001",41,2,1,2,1,,
169853712,11047569,2007001083100,"420659503004",17,1,1,3,2,450132231,
169853715,11047947,2007001083100,"420659503005",17,1,1,3,2,450110702,
169853716,11047947,2007001083100,"420659503005",41,2,1,2,1,,
169853717,11049491,2007001083100,"420659505001",47,1,1,1,0,,514265567
169853718,11049491,2007001083100,"420659505001",17,1,1,3,2,450110845,
169853723,11058219,2007001083100,"420659511001",47,1,1,1,0,,514269371
169853724,11058219,2007001083100,"420659511001",17,1,1,3,2,450150577,
169853728,11058927,2007001083100,"420659511002",41,2,1,2,1,,
169853731,11060189,2007001083100,"420659512002",41,2,1,2,1,,
169853733,11061293,2007001083100,"420659513001",17,1,1,3,2,450150577,
169853734,11061293,2007001083100,"420659513001",41,2,1,2,1,,
169869793,11045892,2007001083487,"420659502003",40,1,1,3,2,,514269695
169869794,11045892,2007001083487,"420659502003",4,2,1,5,5,,
169869796,11045892,2007001083487,"420659502003",69,2,1,1,0,,
169869799,11047744,2007001083487,"420659503004",40,1,1,3,2,,514268229
169869800,11047744,2007001083487,"420659503004",4,2,1,5,5,,
169869801,11047744,2007001083487,"420659503004",1,2,1,6,5,,
169869802,11047744,2007001083487,"420659503004",69,2,1,1,0,,
169869805,11053657,2007001083487,"420659508001",40,1,1,3,2,,514268938
169869807,11053657,2007001083487,"420659508001",1,2,1,6,5,,
169869810,11053657,2007001083487,"420659508001",16,2,1,4,5,450132231,
169869812,11053677,2007001083487,"420659508001",4,2,1,5,5,,
169869813,11053677,2007001083487,"420659508001",1,2,1,6,5,,
169869815,11053677,2007001083487,"420659508001",68,1,1,2,1,,
169869817,11057068,2007001083487,"420659510001",40,1,1,3,2,,512354515
169869818,11057068,2007001083487,"420659510001",4,2,1,5,5,,
169869819,11057068,2007001083487,"420659510001",1,2,1,6,5,,
169869821,11057068,2007001083487,"420659510001",68,1,1,2,1,,
169869822,11057068,2007001083487,"420659510001",16,2,1,4,5,450150577,
169869823,11057417,2007001083487,"420659510002",40,1,1,3,2,,513966246
169869824,11057417,2007001083487,"420659510002",4,2,1,5,5,,
169869825,11057417,2007001083487,"420659510002",1,2,1,6,5,,
169869826,11057417,2007001083487,"420659510002",69,2,1,1,0,,
169869827,11057417,2007001083487,"420659510002",68,1,1,2,1,,
169937528,11046934,2007001085133,"420659503002",55,1,1,1,0,,
169937529,11046934,2007001085133,"420659503002",55,2,1,2,1,,
169937535,11054758,2007001085133,"420659508003",55,2,1,2,1,,
169937536,11058503,2007001085133,"420659511001",55,1,1,1,0,,
169937537,11058503,2007001085133,"420659511001",55,2,1,2,1,,
169937538,11060960,2007001085133,"420659512003",55,1,1,1,0,,
169937539,11060960,2007001085133,"420659512003",55,2,1,2,1,,
169937542,11061622,2007001085133,"420659513002",55,1,1,1,0,,
169937545,11061775,2007001085133,"420659513002",55,2,1,2,1,,
169937547,11062112,2007001085133,"420659513002",55,2,1,2,1,,
169956860,11060293,2007001085555,"420659512002",68,2,1,1,0,,
169985118,11046017,2007001086198,"420659502003",74,2,1,1,0,,
169985120,11057404,2007001086198,"420659510002",74,2,1,1,0,,
170075912,11053056,2007001088233,"420659507003",52,2,1,2,1,,514270884
170075914,11056974,2007001088233,"420659510001",52,2,1,2,1,,513930261
170075915,11060724,2007001088233,"420659512003",60,1,1,1,0,,514269250
170075916,11060724,2007001088233,"420659512003",52,2,1,2,1,,513931391
170171732,11055129,2007001090519,"420659509001",76,1,1,1,0,,
170171733,11055129,2007001090519,"420659509001",69,2,1,2,1,,
170262532,11047711,2007001092722,"420659503004",67,2,1,2,1,,
170262533,11049297,2007001092722,"420659505001",68,1,1,1,0,,514268289
170262534,11049297,2007001092722,"420659505001",67,2,1,2,1,,
170420592,11054193,2007001096361,"420659508002",58,1,1,1,0,,
170420595,11057555,2007001096361,"420659510002",50,2,1,2,1,,513927056
170420596,11058866,2007001096361,"420659511002",58,1,1,1,0,,
170420598,11062277,2007001096361,"420659513003",58,1,1,1,0,,
170420599,11062277,2007001096361,"420659513003",50,2,1,2,1,,513941654
170484244,11045801,2007001097899,"420659502003",61,1,1,1,0,,
170484245,11045801,2007001097899,"420659502003",55,2,1,2,1,,514269695
170484248,11047328,2007001097899,"420659503003",61,1,1,1,0,,
170484253,11054209,2007001097899,"420659508002",55,2,1,2,1,,514269499
170484254,11055940,2007001097899,"420659509003",61,1,1,1,0,,
170484255,11055940,2007001097899,"420659509003",55,2,1,2,1,,514005230
170484259,11060838,2007001097899,"420659512003",55,2,1,2,1,,514268856
170538186,11047735,2007001099173,"420659503004",16,1,1,3,2,450132231,
170538187,11057340,2007001099173,"420659510002",44,2,1,2,1,,514269322
170540292,11045982,2007001099215,"420659502003",33,1,1,2,1,,514268138
170540293,11045982,2007001099215,"420659502003",12,1,1,3,2,450129160,
170540296,11047905,2007001099215,"420659503005",12,1,1,3,2,450111632,
170540297,11048778,2007001099215,"420659504002",33,2,1,1,0,,514268411
170540299,11048778,2007001099215,"420659504002",12,1,1,3,2,450110845,
170540300,11049151,2007001099215,"420659505001",33,2,1,1,0,,514268031
170540304,11050462,2007001099215,"420659506001",33,1,1,2,1,,514270908
170540305,11050462,2007001099215,"420659506001",12,1,1,3,2,450110845,
170540306,11058758,2007001099215,"420659511002",33,2,1,1,0,,514268838
170540307,11058758,2007001099215,"420659511002",33,1,1,2,1,,514269382
170540308,11058758,2007001099215,"420659511002",12,1,1,3,2,450110845,
170610175,11044340,2007001100840,"420659501001",76,2,1,1,0,,
170610177,11049971,2007001100840,"420659505002",76,2,1,1,0,,
170610179,11053824,2007001100840,"420659508001",76,2,1,1,0,,
170610180,11056070,2007001100840,"420659509003",79,1,1,2,1,,
170610181,11056070,2007001100840,"420659509003",76,2,1,1,0,,
170610182,11059510,2007001100840,"420659511004",79,1,1,2,1,,
170610185,11061010,2007001100840,"420659512003",76,2,1,1,0,,
170620589,11060798,2007001101093,"420659512003",7,2,1,5,2,450132458,
170620590,11060798,2007001101093,"420659512003",36,2,1,2,1,,514269445
170624897,11050968,2007001101181,"420659506003",62,1,1,1,0,,
170624900,11060123,2007001101181,"420659512001",59,2,1,2,1,,514269150
170686154,11045261,2007001102578,"420659502001",5,1,1,3,2,450066968,
170686155,11045261,2007001102578,"420659502001",33,1,1,1,0,,514271592
170686156,11045261,2007001102578,"420659502001",3,1,1,4,2,,
170686157,11045261,2007001102578,"420659502001",25,2,1,2,1,,514400389
170686158,11048047,2007001102578,"420659503005",5,1,1,3,2,450066968,
170686160,11048047,2007001102578,"420659503005",3,1,1,4,2,,
170686166,11052823,2007001102578,"420659507002",5,1,1,3,2,450066968,
170686167,11052823,2007001102578,"420659507002",33,1,1,1,0,,514269510
170686169,11052823,2007001102578,"420659507002",25,2,1,2,1,,514268908
170686172,11053981,2007001102578,"420659508002",3,1,1,4,2,,
170686173,11053981,2007001102578,"420659508002",25,2,1,2,1,,514270610
170686177,11055050,2007001102578,"420659508003",25,2,1,2,1,,514269603
170686178,11055073,2007001102578,"420659509001",5,1,1,3,2,450066968,
170686183,11059512,2007001102578,"420659511004",33,1,1,1,0,,513934654
170686184,11059512,2007001102578,"420659511004",3,1,1,4,2,,
170686186,11062272,2007001102578,"420659513003",5,1,1,3,2,450066968,
170686187,11062272,2007001102578,"420659513003",33,1,1,1,0,,514269445
170686188,11062272,2007001102578,"420659513003",3,1,1,4,2,,
170743866,11044633,2007001103878,"420659501002",28,2,1,2,1,,
170743869,11044633,2007001103878,"420659501002",0,2,1,5,2,,
170743871,11048183,2007001103878,"420659503005",28,2,1,2,1,,
170743875,11048183,2007001103878,"420659503005",7,2,1,3,2,450111632,
170743876,11049598,2007001103878,"420659505002",28,2,1,2,1,,
170743877,11049598,2007001103878,"420659505002",1,2,1,4,2,,
170743878,11049598,2007001103878,"420659505002",32,1,1,1,0,,514267940
170743880,11049598,2007001103878,"420659505002",7,2,1,3,2,450129160,
170743882,11050218,2007001103878,"420659506001",1,2,1,4,2,,
170743883,11050218,2007001103878,"420659506001",32,1,1,1,0,,514267680
170743886,11051277,2007001103878,"420659506003",28,2,1,2,1,,
170743889,11051277,2007001103878,"420659506003",0,2,1,5,2,,
170743890,11051277,2007001103878,"420659506003",7,2,1,3,2,450129160,
170743891,11054229,2007001103878,"420659508002",28,2,1,2,1,,
170743892,11054229,2007001103878,"420659508002",1,2,1,4,2,,
170743895,11054229,2007001103878,"420659508002",7,2,1,3,2,450111632,
170743896,11056960,2007001103878,"420659510001",28,2,1,2,1,,
170743897,11056960,2007001103878,"420659510001",1,2,1,4,2,,
170743898,11056960,2007001103878,"420659510001",32,1,1,1,0,,514269275
171159886,11045965,2007001113816,"420659502003",41,2,1,1,0,,514402550
171159887,11045965,2007001113816,"420659502003",17,1,1,3,2,450110845,
171159888,11045965,2007001113816,"420659502003",42,1,1,2,1,,514269638
171159890,11051824,2007001113816,"420659506004",41,2,1,1,0,,514267549
171159894,11053667,2007001113816,"420659508001",41,2,1,1,0,,514268938
171159896,11053667,2007001113816,"420659508001",42,1,1,2,1,,514270119
171159897,11053667,2007001113816,"420659508001",14,2,1,4,2,450132231,
171159899,11055181,2007001113816,"420659509001",17,1,1,3,2,450150577,
171159900,11055181,2007001113816,"420659509001",42,1,1,2,1,,514269445
171159901,11055181,2007001113816,"420659509001",14,2,1,4,2,450150577,
171159904,11056727,2007001113816,"420659510001",42,1,1,2,1,,514269557
171159906,11056756,2007001113816,"420659510001",41,2,1,1,0,,514268807
171159908,11056756,2007001113816,"420659510001",42,1,1,2,1,,514270072
171159911,11057814,2007001113816,"420659510003",17,1,1,3,2,450150577,
171159914,11058602,2007001113816,"420659511001",41,2,1,1,0,,514268522
171159915,11058602,2007001113816,"420659511001",17,1,1,3,2,450150577,
171159916,11058602,2007001113816,"420659511001",42,1,1,2,1,,514269305
171159917,11058602,2007001113816,"420659511001",14,2,1,4,2,450150577,
171200903,11051030,2007001114857,"420659506003",64,2,1,2,1,,
171200905,11053475,2007001114857,"420659507003",64,2,1,2,1,,
171200906,11053475,2007001114857,"420659507003",70,1,1,1,0,,
171200907,11055685,2007001114857,"420659509002",64,2,1,2,1,,
171200910,11060380,2007001114857,"420659512002",70,1,1,1,0,,
171227798,11050099,2007001115546,"420659506001",62,2,1,1,0,,
171227799,11056934,2007001115546,"420659510001",62,2,1,1,0,,
171227800,11057363,2007001115546,"420659510002",62,2,1,1,0,,
171369481,11053645,2007001118959,"420659508001",24,1,1,1,0,,514270454
171369482,11061588,2007001118959,"420659513002",24,1,1,1,0,,514267900
171372683,11046866,2007001119032,"420659503002",41,1,1,1,0,,514270781
171372688,11051582,2007001119032,"420659506004",41,1,1,1,0,,514267220
171372689,11051582,2007001119032,"420659506004",36,2,1,2,1,,514268161
171372691,11051582,2007001119032,"420659506004",5,1,1,5,2,450145390,
171372693,11052783,2007001119032,"420659507002",41,1,1,1,0,,514268935
171372695,11052783,2007001119032,"420659507002",16,2,1,4,2,450132231,
171372696,11052783,2007001119032,"420659507002",5,1,1,5,2,450111632,
171372697,11057195,2007001119032,"420659510002",18,1,1,3,2,,514270781
171372698,11057195,2007001119032,"420659510002",41,1,1,1,0,,513916768
171372699,11057195,2007001119032,"420659510002",36,2,1,2,1,,514270561
171372700,11057195,2007001119032,"420659510002",16,2,1,4,2,450132231,
171372703,11059257,2007001119032,"420659511003",41,1,1,1,0,,514267262
171372704,11059257,2007001119032,"420659511003",36,2,1,2,1,,514269861
171372705,11059257,2007001119032,"420659511003",16,2,1,4,2,450150577,
171375850,11044122,2007001119085,"420659501001",18,2,1,2,2,450110702,514270014
171375851,11044122,2007001119085,"420659501001",39,2,1,1,0,,514270857
171375854,11047887,2007001119085,"420659503005",39,2,1,1,0,,514269734
171375855,11048095,2007001119085,"420659503005",7,2,1,3,2,450111632,
171375856,11048095,2007001119085,"420659503005",18,2,1,2,2,450132231,514267010
171375857,11048095,2007001119085,"420659503005",39,2,1,1,0,,514268313
171375858,11048564,2007001119085,"420659504002",7,2,1,3,2,450129160,
171375860,11048564,2007001119085,"420659504002",39,2,1,1,0,,514266660
171375862,11054858,2007001119085,"420659508003",18,2,1,2,2,450150577,514268898
171375863,11054858,2007001119085,"420659508003",39,2,1,1,0,,514272907
171375866,11060820,2007001119085,"420659512003",39,2,1,1,0,,514268769
171584637,11055828,2007001124078,"420659509003",82,1,1,1,0,,
171664478,11046099,2007001125972,"420659503001",27,2,1,2,1,,514270464
171664479,11046099,2007001125972,"420659503001",35,1,1,1,0,,514273116
171664481,11060132,2007001125972,"420659512001",27,2,1,2,1,,514269441
171664483,11060132,2007001125972,"420659512001",2,1,1,3,2,,
171780403,11057803,2007001128748,"420659510003",30,2,1,2,1,,514268529
172060126,11047367,2007001135436,"420659503003",5,1,1,5,5,,
172060128,11047367,2007001135436,"420659503003",53,2,1,2,1,,514268414
172060132,11048126,2007001135436,"420659503005",35,2,1,3,3,,
172060133,11048126,2007001135436,"420659503005",53,2,1,2,1,,514271094
172060137,11056750,2007001135436,"420659510001",35,2,1,3,3,,
172060138,11056750,2007001135436,"420659510001",53,2,1,2,1,,514270454
172084577,11047780,2007001135955,"420659503004",10,1,1,4,2,450111632,
172084578,11047780,2007001135955,"420659503004",13,1,1,3,2,450111632,
172084580,11047780,2007001135955,"420659503004",1,2,1,6,11,,
172084581,11047780,2007001135955,"420659503004",59,2,1,1,0,,
172084582,11047780,2007001135955,"420659503004",7,1,1,5,5,450111632,
172230059,11044156,2007001139290,"420659501001",26,1,1,1,0,,
172230060,11044488,2007001139290,"420659501002",26,1,1,1,0,,
172230061,11045867,2007001139290,"420659502003",26,1,1,1,0,,
172230065,11049968,2007001139290,"420659505002",26,1,1,1,0,,
172230067,11051133,2007001139290,"420659506003",26,1,1,1,0,,
172230069,11060082,2007001139290,"420659512001",26,1,1,1,0,,
172234682,11044969,2007001139423,"420659502001",49,1,1,1,0,,514270866
172234684,11044969,2007001139423,"420659502001",12,1,1,5,2,450110702,
172234685,11044969,2007001139423,"420659502001",17,1,1,4,2,450110702,
172234688,11046832,2007001139423,"420659503002",49,1,1,1,0,,514269936
172234689,11046832,2007001139423,"420659503002",9,2,1,6,2,450129160,
172234692,11046832,2007001139423,"420659503002",46,2,1,2,1,,
172234693,11058689,2007001139423,"420659511002",19,2,1,3,2,,
172234695,11058689,2007001139423,"420659511002",9,2,1,6,2,450150578,
172234698,11058689,2007001139423,"420659511002",46,2,1,2,1,,
172338259,11045858,2007001141915,"420659502003",65,2,1,2,1,,
172338264,11049106,2007001141915,"420659505001",66,1,1,1,0,,514267680
172338265,11049327,2007001141915,"420659505001",65,2,1,2,1,,
172338266,11049327,2007001141915,"420659505001",66,1,1,1,0,,514268152
172338267,11052478,2007001141915,"420659507001",65,2,1,2,1,,
172338272,11058432,2007001141915,"420659511001",66,1,1,1,0,,513607072
172448397,11050871,2007001144475,"420659506002",89,2,1,1,0,,
172452464,11050345,2007001144567,"420659506001",76,2,1,1,0,,
172452465,11050909,2007001144567,"420659506002",76,2,1,1,0,,
172452466,11052424,2007001144567,"420659507001",76,2,1,1,0,,
172452468,11056384,2007001144567,"420659509004",76,2,1,1,0,,
172452469,11056857,2007001144567,"420659510001",76,2,1,1,0,,
172452470,11061753,2007001144567,"420659513002",76,2,1,1,0,,
172534021,11058268,2007001146633,"420659511001",73,2,1,1,0,,
172635622,11053439,2007001149075,"420659507003",40,1,1,1,0,,514270908
172635624,11053439,2007001149075,"420659507003",17,1,1,3,2,,
172635627,11057418,2007001149075,"420659510002",17,1,1,3,2,,
172690040,11045336,2007001150383,"420659502002",52,2,1,2,10,,514269743
172690041,11045336,2007001150383,"420659502002",50,1,1,1,0,,514401647
172690042,11045553,2007001150383,"420659502002",52,2,1,2,10,,514270191
172690043,11045553,2007001150383,"420659502002",50,1,1,1,0,,514270649
172690044,11045780,2007001150383,"420659502003",52,2,1,2,10,,514271552
172690046,11048097,2007001150383,"420659503005",52,2,1,2,10,,514401379
172690047,11048097,2007001150383,"420659503005",50,1,1,1,0,,511637893
172690048,11048113,2007001150383,"420659503005",52,2,1,2,10,,514269808
172690050,11051809,2007001150383,"420659506004",52,2,1,2,10,,514268136
172690051,11051809,2007001150383,"420659506004",50,1,1,1,0,,514268367
172690052,11053902,2007001150383,"420659508001",52,2,1,2,10,,514269041
172690053,11053902,2007001150383,"420659508001",50,1,1,1,0,,514270489
172816862,11053428,2007001153419,"420659507003",62,2,1,2,1,,
172816863,11053428,2007001153419,"420659507003",60,1,1,1,0,,514271147
172859010,11056621,2007001154431,"420659509004",61,1,1,1,0,,
172859011,11056621,2007001154431,"420659509004",68,2,1,2,1,,
172907497,11051940,2007001155538,"420659506005",36,2,1,2,1,,514268161
173030539,11048654,2007001158471,"420659504002",8,1,1,3,2,450066968,
173030542,11051398,2007001158471,"420659506003",8,1,1,3,2,450066968,
173030546,11055322,2007001158471,"420659509001",37,1,1,1,0,,514269445
